2014-04-04,11:34:13.445000,1,574.21875,600,0.07734375,143.06640625,0,0
2014-04-04,11:34:17.533000,1,576.171875,600,0.071484375,143.06640625,0,0
2014-04-04,11:34:21.596000,1,572.265625,600,0.10898437500000001,143.06640625,0,0
2014-04-04,11:34:25.660000,1,574.21875,600,0.126953125,143.06640625,0,0
2014-04-04,11:34:32.637000,1,574.21875,600,0.07734375,142.578125,0,0
2014-04-04,11:34:36.701000,1,572.265625,600,0.083203125,142.578125,0,0
2014-04-04,11:34:40.764000,1,574.21875,600,0.10312500000000001,143.5546875,0,0
2014-04-04,11:34:44.828000,1,574.21875,600,0.130859375,143.06640625,0,0
2014-04-04,11:34:48.892000,1,574.21875,600,0.156640625,143.06640625,0,0
2014-04-04,12:03:03.312000,1,574.21875,0,0,143.06640625,0,0
2014-04-04,12:36:32.545000,1,574.21875,0,0,143.06640625,0,0
2014-04-04,12:36:36.609000,1,574.21875,0,0,143.5546875,0,0
2014-04-04,12:36:40.673000,1,574.21875,0,0,143.06640625,0,0
2014-04-04,12:36:44.737000,1,574.21875,0,0,143.06640625,0,0
2014-04-04,12:36:48.801000,1,574.21875,0,0,143.06640625,0,0
2014-04-04,12:36:52.865000,1,574.21875,0,0,143.06640625,0,0
2014-04-04,12:36:56.929000,1,574.21875,0,0,142.578125,0,0
2014-04-04,12:37:00.993000,1,572.265625,0,0,143.06640625,0,0
2014-04-04,12:37:05.057000,1,574.21875,0,0,142.578125,0,0
2014-04-04,12:37:09.121000,1,572.265625,0,0,142.578125,0,0
2014-04-04,12:37:13.185000,1,574.21875,0,0,143.06640625,0,0
2014-04-04,12:37:17.249000,1,574.21875,0,0,143.06640625,0,0
2014-04-04,12:37:21.313000,1,572.265625,0,0,142.578125,0,0
2014-04-04,12:39:05.200000,1,574.21875,0.0,0,142.578125,0.0,0
2014-04-04,12:39:09.264000,1,572.265625,0.0,0,143.06640625,0.0,0
2014-04-04,12:39:13.328000,1,574.21875,0.0,0,143.5546875,0.0,0
2014-04-04,12:39:17.392000,1,574.21875,0.0,0,142.578125,0.0,0
2014-04-04,12:39:21.456000,1,574.21875,0.0,0,143.06640625,0.0,0
2014-04-04,12:39:25.520000,1,574.21875,0.0,0,143.06640625,0.0,0
2014-04-04,12:39:29.584000,1,574.21875,0.0,0,142.578125,0.0,0
2014-04-04,12:39:33.648000,1,574.21875,0.0,0,143.06640625,0.0,0
